id,value,count
TEST_18748,"[[0, 4990]]",1
TEST_18749,"[[0, 4980]]",1
TEST_18750,"[[0, 4980]]",1
TEST_18751,[],0
TEST_18752,"[[750, 2680]]",1
TEST_18753,"[[0, 4980]]",1
TEST_18754,"[[0, 4980]]",1
TEST_18755,"[[440, 1090], [2680, 3260]]",2
TEST_18756,"[[1130, 4980]]",1
TEST_18757,"[[0, 4990]]",1
TEST_18758,"[[0, 2470], [4220, 4980]]",2
TEST_18759,"[[80, 5000]]",1
TEST_18760,"[[70, 4090]]",1
TEST_18761,[],0
TEST_18762,"[[1280, 3770]]",1
TEST_18763,"[[0, 660], [1510, 3840], [4170, 4980]]",3
TEST_18764,[],0
TEST_18765,"[[950, 1810], [2640, 3510], [4260, 4980]]",3
TEST_18766,[],0
TEST_18767,"[[0, 4980]]",1
TEST_18768,"[[0, 4980]]",1
TEST_18769,"[[0, 4980]]",1
TEST_18770,[],0
TEST_18771,[],0
TEST_18772,"[[0, 4980]]",1
TEST_18773,[],0
TEST_18774,"[[60, 4980]]",1
TEST_18775,"[[0, 4380]]",1
TEST_18776,"[[0, 4980]]",1
TEST_18777,"[[0, 4990]]",1
TEST_18778,"[[0, 4980]]",1
TEST_18779,"[[2290, 5000]]",1
TEST_18780,"[[0, 4990]]",1
TEST_18781,"[[0, 4990]]",1
TEST_18782,"[[0, 4980]]",1
TEST_18783,"[[1320, 3590]]",1
TEST_18784,"[[60, 3140]]",1
TEST_18785,"[[2050, 3630]]",1
TEST_18786,"[[0, 4980]]",1
TEST_18787,"[[0, 4980]]",1
TEST_18788,"[[0, 4980]]",1
TEST_18789,"[[0, 5010]]",1
TEST_18790,[],0
TEST_18791,"[[0, 4980]]",1
TEST_18792,"[[1950, 2570]]",1
TEST_18793,"[[0, 4990]]",1
TEST_18794,"[[3440, 4980]]",1
TEST_18795,"[[0, 1120], [1720, 3600]]",2
TEST_18796,[],0
TEST_18797,"[[1960, 5000]]",1
TEST_18798,"[[0, 620], [1100, 4980]]",2
TEST_18799,[],0
TEST_18800,[],0
TEST_18801,[],0
TEST_18802,"[[280, 1700], [3090, 4220], [4520, 4980]]",3
TEST_18803,"[[350, 2840]]",1
TEST_18804,"[[2140, 4990]]",1
TEST_18805,"[[400, 5000]]",1
TEST_18806,"[[0, 2930], [3270, 4400]]",2
TEST_18807,"[[210, 800], [2200, 3470], [3850, 4980]]",3
TEST_18808,"[[490, 4980]]",1
TEST_18809,"[[0, 5010]]",1
TEST_18810,"[[0, 4980]]",1
TEST_18811,"[[1030, 4980]]",1
TEST_18812,"[[0, 480], [1110, 4980]]",2
TEST_18813,"[[40, 4980]]",1
TEST_18814,"[[1880, 4300]]",1
TEST_18815,"[[2040, 4980]]",1
TEST_18816,"[[0, 1160], [2360, 4340]]",2
TEST_18817,"[[60, 4990]]",1
TEST_18818,"[[70, 4990]]",1
TEST_18819,"[[0, 2020], [2300, 4990]]",2
TEST_18820,"[[0, 2640], [2920, 4980]]",2
TEST_18821,"[[0, 1770], [2070, 4980]]",2
TEST_18822,"[[2470, 4990]]",1
TEST_18823,"[[330, 4330]]",1
TEST_18824,"[[0, 4980]]",1
TEST_18825,"[[1730, 4980]]",1
TEST_18826,"[[0, 4980]]",1
TEST_18827,"[[0, 1910], [2190, 5000]]",2
TEST_18828,[],0
TEST_18829,"[[830, 1450], [2180, 4980]]",2
TEST_18830,"[[0, 4980]]",1
TEST_18831,"[[0, 5000]]",1
TEST_18832,[],0
TEST_18833,[],0
TEST_18834,"[[0, 4990]]",1
TEST_18835,"[[0, 4980]]",1
TEST_18836,"[[0, 4980]]",1
TEST_18837,"[[0, 4980]]",1
TEST_18838,[],0
TEST_18839,"[[1130, 5010]]",1
TEST_18840,"[[220, 5010]]",1
TEST_18841,"[[0, 4980]]",1
TEST_18842,[],0
TEST_18843,"[[0, 3570]]",1
TEST_18844,[],0
TEST_18845,"[[460, 4980]]",1
TEST_18846,"[[0, 4980]]",1
TEST_18847,"[[0, 4980]]",1
TEST_18848,[],0
TEST_18849,[],0
TEST_18850,"[[0, 1090], [2300, 3410]]",2
TEST_18851,"[[710, 4130]]",1
TEST_18852,"[[0, 5000]]",1
TEST_18853,"[[0, 5000]]",1
TEST_18854,[],0
TEST_18855,"[[0, 4980]]",1
TEST_18856,"[[2350, 5000]]",1
TEST_18857,"[[430, 1210], [1510, 3900]]",2
TEST_18858,"[[0, 4980]]",1
TEST_18859,"[[840, 3400], [4160, 4980]]",2
TEST_18860,"[[0, 4980]]",1
TEST_18861,"[[0, 5000]]",1
TEST_18862,"[[0, 4980]]",1
TEST_18863,"[[1560, 4020]]",1
TEST_18864,[],0
TEST_18865,"[[880, 4990]]",1
TEST_18866,"[[2080, 4140]]",1
TEST_18867,"[[130, 880], [2070, 5010]]",2
TEST_18868,"[[0, 5010]]",1
TEST_18869,[],0
TEST_18870,"[[680, 2360]]",1
TEST_18871,"[[0, 4980]]",1
TEST_18872,"[[0, 4990]]",1
TEST_18873,"[[0, 5010]]",1
TEST_18874,"[[0, 4980]]",1
TEST_18875,"[[0, 4980]]",1
TEST_18876,"[[0, 4980]]",1
TEST_18877,"[[640, 1360], [1900, 2430], [3260, 4070]]",3
TEST_18878,[],0
TEST_18879,"[[0, 5010]]",1
TEST_18880,"[[0, 2680]]",1
TEST_18881,"[[0, 4980]]",1
TEST_18882,"[[0, 4980]]",1
TEST_18883,"[[0, 5000]]",1
TEST_18884,"[[970, 4980]]",1
TEST_18885,"[[540, 4990]]",1
TEST_18886,"[[0, 1250], [1840, 2470], [2750, 4210]]",3
TEST_18887,"[[450, 4260]]",1
TEST_18888,"[[620, 2480]]",1
TEST_18889,"[[900, 1470]]",1
TEST_18890,"[[0, 4980]]",1
TEST_18891,"[[1770, 4980]]",1
TEST_18892,"[[0, 4980]]",1
TEST_18893,"[[0, 5010]]",1
TEST_18894,"[[0, 4980]]",1
TEST_18895,"[[0, 4980]]",1
TEST_18896,"[[0, 4980]]",1
TEST_18897,"[[0, 5010]]",1
TEST_18898,"[[140, 2470]]",1
TEST_18899,"[[0, 4980]]",1
TEST_18900,"[[0, 5000]]",1
TEST_18901,[],0
TEST_18902,"[[180, 3100]]",1
TEST_18903,"[[810, 2510], [2820, 4980]]",2
TEST_18904,"[[0, 4980]]",1
TEST_18905,"[[920, 1720], [2040, 5010]]",2
TEST_18906,"[[0, 5000]]",1
TEST_18907,[],0
TEST_18908,"[[0, 4990]]",1
TEST_18909,"[[0, 4190]]",1
TEST_18910,"[[0, 970], [1250, 4420]]",2
TEST_18911,"[[0, 510]]",1
TEST_18912,"[[0, 4980]]",1
TEST_18913,"[[0, 5010]]",1
TEST_18914,"[[1010, 1640], [2190, 2870]]",2
TEST_18915,"[[900, 5000]]",1
TEST_18916,"[[0, 960]]",1
TEST_18917,"[[0, 4980]]",1
TEST_18918,"[[3650, 4980]]",1
TEST_18919,[],0
TEST_18920,"[[0, 4980]]",1
TEST_18921,"[[0, 4980]]",1
TEST_18922,"[[0, 5010]]",1
TEST_18923,"[[0, 810]]",1
TEST_18924,"[[190, 880], [2830, 3860], [4310, 4980]]",3
TEST_18925,"[[20, 940], [2440, 4980]]",2
TEST_18926,"[[440, 1500], [1900, 3260], [3540, 4350]]",3
TEST_18927,"[[0, 5000]]",1
TEST_18928,"[[0, 4980]]",1
TEST_18929,"[[0, 5010]]",1
TEST_18930,"[[0, 4980]]",1
TEST_18931,[],0
TEST_18932,"[[0, 3260], [3600, 4980]]",2
TEST_18933,"[[60, 5000]]",1
TEST_18934,"[[0, 4980]]",1
TEST_18935,"[[1220, 4430]]",1
TEST_18936,"[[0, 4980]]",1
TEST_18937,[],0
TEST_18938,"[[3190, 3930]]",1
TEST_18939,"[[560, 1220], [2600, 4980]]",2
TEST_18940,"[[0, 5010]]",1
TEST_18941,"[[0, 4990]]",1
TEST_18942,"[[1210, 3550]]",1
TEST_18943,"[[0, 4980]]",1
TEST_18944,"[[2420, 3460]]",1
TEST_18945,"[[0, 2790], [3920, 4980]]",2
TEST_18946,"[[0, 4980]]",1
TEST_18947,"[[0, 4180], [4470, 4980]]",2
TEST_18948,"[[0, 4980]]",1
TEST_18949,"[[0, 4980]]",1
TEST_18950,"[[0, 5000]]",1
TEST_18951,"[[0, 4980]]",1
TEST_18952,"[[0, 5000]]",1
TEST_18953,"[[710, 3980]]",1
TEST_18954,"[[0, 450], [1170, 2390], [4220, 5010]]",3
TEST_18955,"[[0, 4990]]",1
TEST_18956,"[[60, 4230], [4510, 4980]]",2
TEST_18957,"[[0, 5000]]",1
TEST_18958,"[[2380, 5000]]",1
TEST_18959,"[[180, 2380]]",1
TEST_18960,"[[0, 3600], [3990, 4980]]",2
TEST_18961,"[[0, 4980]]",1
TEST_18962,"[[270, 1510], [1790, 4980]]",2
TEST_18963,"[[350, 4980]]",1
TEST_18964,"[[0, 4980]]",1
TEST_18965,"[[0, 4980]]",1
TEST_18966,"[[0, 4980]]",1
TEST_18967,[],0
TEST_18968,"[[130, 4980]]",1
TEST_18969,"[[190, 860], [1170, 4170]]",2
TEST_18970,"[[0, 4980]]",1
TEST_18971,"[[320, 4980]]",1
TEST_18972,"[[780, 4980]]",1
TEST_18973,"[[900, 4990]]",1
TEST_18974,[],0
TEST_18975,"[[0, 4980]]",1
TEST_18976,"[[250, 2210]]",1
TEST_18977,"[[2250, 5010]]",1
TEST_18978,"[[300, 4440]]",1
TEST_18979,"[[750, 1650]]",1
TEST_18980,"[[3310, 4980]]",1
TEST_18981,"[[1370, 2350], [3020, 4980]]",2
TEST_18982,"[[1890, 4390]]",1
TEST_18983,"[[0, 4980]]",1
TEST_18984,"[[0, 4980]]",1
TEST_18985,"[[0, 4980]]",1
TEST_18986,"[[0, 4980]]",1
TEST_18987,"[[410, 4990]]",1
TEST_18988,"[[3890, 4980]]",1
TEST_18989,[],0
TEST_18990,"[[0, 4990]]",1
TEST_18991,"[[1920, 3570]]",1
TEST_18992,"[[0, 420], [840, 4980]]",2
TEST_18993,"[[0, 4980]]",1
TEST_18994,"[[320, 4990]]",1
TEST_18995,"[[0, 4980]]",1
TEST_18996,"[[0, 5000]]",1
TEST_18997,"[[0, 4990]]",1
TEST_18998,"[[0, 3590], [3870, 4980]]",2
TEST_18999,"[[0, 5010]]",1
TEST_19000,"[[0, 4990]]",1
TEST_19001,"[[0, 4980]]",1
TEST_19002,"[[2310, 4980]]",1
TEST_19003,"[[0, 4980]]",1
TEST_19004,"[[0, 5010]]",1
TEST_19005,"[[500, 4980]]",1
TEST_19006,"[[1650, 4980]]",1
TEST_19007,"[[170, 4990]]",1
TEST_19008,"[[150, 4240]]",1
TEST_19009,"[[2900, 4990]]",1
TEST_19010,"[[0, 4990]]",1
TEST_19011,"[[0, 5000]]",1
TEST_19012,"[[0, 3340]]",1
TEST_19013,"[[210, 1680], [1960, 4280]]",2
TEST_19014,"[[0, 4980]]",1
TEST_19015,"[[0, 4980]]",1
TEST_19016,"[[0, 4980]]",1
TEST_19017,"[[0, 4320]]",1
TEST_19018,"[[0, 4980]]",1
TEST_19019,"[[0, 5010]]",1
TEST_19020,"[[2560, 4980]]",1
TEST_19021,"[[0, 4980]]",1
TEST_19022,[],0
TEST_19023,"[[0, 4980]]",1
TEST_19024,"[[0, 4980]]",1
TEST_19025,"[[0, 4990]]",1
TEST_19026,[],0
TEST_19027,"[[0, 4980]]",1
TEST_19028,"[[90, 4980]]",1
TEST_19029,[],0
TEST_19030,"[[0, 4980]]",1
TEST_19031,"[[2270, 4980]]",1
TEST_19032,"[[0, 4990]]",1
TEST_19033,"[[3050, 4980]]",1
TEST_19034,"[[0, 4980]]",1
TEST_19035,"[[20, 1400], [1680, 4050]]",2
TEST_19036,"[[0, 4980]]",1
TEST_19037,"[[0, 5000]]",1
TEST_19038,[],0
TEST_19039,"[[0, 4980]]",1
TEST_19040,"[[1100, 2600]]",1
TEST_19041,"[[490, 2800]]",1
TEST_19042,"[[0, 4990]]",1
TEST_19043,"[[0, 4980]]",1
TEST_19044,"[[0, 4980]]",1
TEST_19045,"[[0, 560], [3030, 3650]]",2
TEST_19046,[],0
TEST_19047,"[[170, 4980]]",1
TEST_19048,"[[0, 4980]]",1
TEST_19049,"[[0, 4980]]",1
TEST_19050,"[[70, 2180], [4190, 4980]]",2
TEST_19051,"[[70, 4980]]",1
TEST_19052,"[[130, 5000]]",1
TEST_19053,"[[30, 1990], [3560, 4220]]",2
TEST_19054,"[[0, 4980]]",1
TEST_19055,"[[0, 4980]]",1
TEST_19056,"[[2590, 4270]]",1
TEST_19057,"[[280, 3300], [3580, 5000]]",2
TEST_19058,"[[0, 5000]]",1
TEST_19059,"[[0, 4980]]",1
TEST_19060,"[[0, 4980]]",1
TEST_19061,"[[0, 4980]]",1
TEST_19062,"[[0, 520], [1700, 2630]]",2
TEST_19063,"[[3090, 4980]]",1
TEST_19064,"[[2150, 5010]]",1
TEST_19065,"[[0, 4990]]",1
TEST_19066,"[[0, 2910]]",1
TEST_19067,"[[0, 4980]]",1
TEST_19068,"[[0, 4980]]",1
TEST_19069,"[[0, 4080]]",1
TEST_19070,"[[0, 4980]]",1
TEST_19071,"[[900, 1660], [1950, 2640], [3090, 4980]]",3
TEST_19072,"[[3000, 4980]]",1
TEST_19073,"[[0, 5010]]",1
TEST_19074,"[[0, 4980]]",1
TEST_19075,"[[60, 5010]]",1
TEST_19076,"[[400, 950], [4340, 4980]]",2
TEST_19077,"[[1560, 3720]]",1
TEST_19078,"[[2400, 3070]]",1
TEST_19079,"[[0, 1820]]",1
TEST_19080,"[[180, 4980]]",1
TEST_19081,"[[0, 5000]]",1
TEST_19082,"[[610, 3190]]",1
TEST_19083,"[[690, 2060], [4460, 4980]]",2
TEST_19084,"[[0, 5010]]",1
TEST_19085,"[[0, 5010]]",1
TEST_19086,"[[0, 400]]",1
TEST_19087,"[[0, 4980]]",1
TEST_19088,"[[0, 1390]]",1
TEST_19089,[],0
TEST_19090,"[[0, 2590]]",1
TEST_19091,"[[0, 4980]]",1
TEST_19092,"[[1610, 3980]]",1
TEST_19093,"[[0, 4980]]",1
TEST_19094,"[[1150, 5000]]",1
TEST_19095,"[[0, 4990]]",1
TEST_19096,"[[0, 4980]]",1
TEST_19097,[],0
TEST_19098,[],0
TEST_19099,"[[0, 1070], [1710, 3990]]",2
TEST_19100,"[[0, 4980]]",1
TEST_19101,"[[330, 4980]]",1
TEST_19102,"[[0, 4990]]",1
TEST_19103,"[[0, 3390]]",1
TEST_19104,"[[0, 5010]]",1
TEST_19105,"[[0, 400], [910, 2780], [3210, 3810]]",3
TEST_19106,"[[0, 4980]]",1
TEST_19107,"[[0, 2990], [3500, 4980]]",2
TEST_19108,"[[40, 4990]]",1
TEST_19109,"[[0, 1330], [2370, 4980]]",2
TEST_19110,"[[0, 4980]]",1
TEST_19111,"[[470, 4980]]",1
TEST_19112,"[[1000, 1740]]",1
TEST_19113,"[[0, 5000]]",1
TEST_19114,"[[10, 4980]]",1
TEST_19115,"[[0, 4990]]",1
TEST_19116,"[[970, 5000]]",1
TEST_19117,[],0
TEST_19118,"[[0, 5000]]",1
TEST_19119,"[[0, 2030], [2310, 4980]]",2
TEST_19120,"[[0, 5010]]",1
TEST_19121,"[[0, 4980]]",1
TEST_19122,"[[740, 2960]]",1
TEST_19123,"[[1340, 4980]]",1
TEST_19124,"[[1540, 4300]]",1
TEST_19125,"[[0, 4980]]",1
TEST_19126,"[[0, 4990]]",1
TEST_19127,"[[0, 4980]]",1
TEST_19128,"[[0, 4980]]",1
TEST_19129,"[[0, 1120], [1830, 4980]]",2
TEST_19130,"[[0, 4990]]",1
TEST_19131,"[[0, 4980]]",1
TEST_19132,"[[0, 4980]]",1
TEST_19133,"[[0, 4980]]",1
TEST_19134,"[[0, 5010]]",1
TEST_19135,"[[0, 4980]]",1
TEST_19136,"[[650, 4990]]",1
TEST_19137,"[[490, 2400]]",1
TEST_19138,"[[0, 4990]]",1
TEST_19139,"[[160, 3770]]",1
TEST_19140,"[[1810, 4980]]",1
TEST_19141,"[[0, 4980]]",1
TEST_19142,"[[0, 3970]]",1
TEST_19143,"[[1550, 2980]]",1
TEST_19144,"[[0, 930], [1210, 4980]]",2
TEST_19145,"[[0, 4990]]",1
TEST_19146,"[[0, 4980]]",1
TEST_19147,"[[3760, 5010]]",1
TEST_19148,"[[0, 4980]]",1
TEST_19149,"[[0, 4980]]",1
TEST_19150,"[[0, 2150], [2630, 4980]]",2
TEST_19151,"[[0, 5010]]",1
TEST_19152,"[[30, 850], [1420, 4190]]",2
TEST_19153,"[[0, 5010]]",1
TEST_19154,"[[0, 4990]]",1
TEST_19155,"[[0, 4990]]",1
TEST_19156,"[[0, 370], [990, 1790], [2110, 4980]]",3
TEST_19157,[],0
TEST_19158,"[[0, 4980]]",1
TEST_19159,"[[0, 4980]]",1
TEST_19160,"[[0, 5000]]",1
TEST_19161,"[[3100, 4980]]",1
TEST_19162,"[[0, 360], [820, 4980]]",2
TEST_19163,"[[0, 5010]]",1
TEST_19164,"[[0, 4980]]",1
TEST_19165,"[[0, 5010]]",1
TEST_19166,"[[0, 5010]]",1
TEST_19167,"[[0, 4980]]",1
TEST_19168,"[[0, 420]]",1
TEST_19169,"[[0, 4980]]",1
TEST_19170,"[[60, 4990]]",1
TEST_19171,"[[0, 5010]]",1
TEST_19172,"[[0, 4980]]",1
TEST_19173,"[[0, 4980]]",1
TEST_19174,[],0
TEST_19175,[],0
TEST_19176,"[[0, 4990]]",1
TEST_19177,"[[1550, 2830]]",1
TEST_19178,"[[0, 4980]]",1
TEST_19179,"[[0, 4980]]",1
TEST_19180,"[[1100, 1690], [3940, 4990]]",2
TEST_19181,"[[0, 2050], [2430, 4980]]",2
TEST_19182,"[[0, 4980]]",1
TEST_19183,"[[860, 3520]]",1
TEST_19184,"[[2420, 4130]]",1
TEST_19185,"[[50, 2260], [2540, 4980]]",2
TEST_19186,"[[0, 4980]]",1
TEST_19187,"[[1420, 4170]]",1
TEST_19188,"[[0, 4220]]",1
TEST_19189,"[[0, 4980]]",1
TEST_19190,"[[90, 5010]]",1
TEST_19191,"[[0, 410], [2780, 4980]]",2
TEST_19192,"[[1770, 4990]]",1
TEST_19193,"[[0, 3950]]",1
TEST_19194,"[[250, 4980]]",1
TEST_19195,"[[0, 5010]]",1
TEST_19196,"[[0, 4980]]",1
TEST_19197,"[[0, 4980]]",1
TEST_19198,"[[480, 4980]]",1
TEST_19199,"[[0, 4980]]",1
TEST_19200,"[[0, 1440], [1760, 4990]]",2
TEST_19201,"[[0, 580]]",1
TEST_19202,"[[0, 4980]]",1
TEST_19203,"[[110, 4980]]",1
TEST_19204,[],0
TEST_19205,"[[520, 2910]]",1
TEST_19206,"[[0, 2080], [2510, 4980]]",2
TEST_19207,"[[0, 4980]]",1
TEST_19208,"[[0, 530]]",1
TEST_19209,"[[0, 3430], [3780, 4990]]",2
TEST_19210,"[[0, 4990]]",1
TEST_19211,"[[0, 4990]]",1
TEST_19212,"[[0, 4980]]",1
TEST_19213,"[[0, 4980]]",1
TEST_19214,"[[0, 4980]]",1
TEST_19215,"[[0, 4980]]",1
TEST_19216,"[[680, 1290]]",1
TEST_19217,"[[1990, 4380]]",1
TEST_19218,[],0
TEST_19219,"[[0, 5000]]",1
TEST_19220,"[[0, 5010]]",1
TEST_19221,"[[0, 4980]]",1
TEST_19222,"[[650, 4980]]",1
TEST_19223,"[[0, 4980]]",1
TEST_19224,"[[0, 4980]]",1
TEST_19225,"[[0, 5000]]",1
TEST_19226,"[[2580, 4150]]",1
TEST_19227,"[[0, 1260]]",1
TEST_19228,"[[1280, 4980]]",1
TEST_19229,"[[0, 4980]]",1
TEST_19230,"[[0, 4980]]",1
TEST_19231,"[[420, 5010]]",1
TEST_19232,"[[0, 5000]]",1
TEST_19233,"[[0, 4980]]",1
TEST_19234,"[[0, 4980]]",1
TEST_19235,"[[0, 4980]]",1
TEST_19236,"[[0, 4980]]",1
TEST_19237,"[[0, 4980]]",1
TEST_19238,"[[0, 4980]]",1
TEST_19239,"[[0, 4980]]",1
TEST_19240,"[[490, 2280]]",1
TEST_19241,"[[0, 2470], [2750, 4980]]",2
TEST_19242,"[[1000, 1650], [2260, 2890], [3950, 4980]]",3
TEST_19243,[],0
TEST_19244,[],0
TEST_19245,"[[0, 720], [2580, 4980]]",2
TEST_19246,"[[170, 5010]]",1
TEST_19247,"[[1160, 4160]]",1
TEST_19248,"[[0, 4990]]",1
TEST_19249,"[[2560, 3090]]",1
TEST_19250,[],0
TEST_19251,"[[0, 2910], [3430, 5000]]",2
TEST_19252,"[[2290, 2880], [3400, 4980]]",2
TEST_19253,"[[0, 4990]]",1
TEST_19254,"[[250, 4990]]",1
TEST_19255,"[[0, 4980]]",1
TEST_19256,"[[460, 3740]]",1
TEST_19257,"[[1040, 2990]]",1
TEST_19258,"[[0, 4980]]",1
TEST_19259,"[[0, 4980]]",1
TEST_19260,"[[0, 4980]]",1
TEST_19261,"[[0, 4990]]",1
TEST_19262,"[[0, 5010]]",1
TEST_19263,"[[0, 5010]]",1
TEST_19264,"[[0, 4980]]",1
TEST_19265,"[[0, 4990]]",1
TEST_19266,"[[0, 3450]]",1
TEST_19267,"[[0, 4980]]",1
TEST_19268,[],0
TEST_19269,"[[310, 1480], [1760, 5010]]",2
TEST_19270,"[[1130, 4050]]",1
TEST_19271,"[[0, 4980]]",1
TEST_19272,"[[0, 5010]]",1
TEST_19273,"[[240, 2190], [2600, 4120]]",2
TEST_19274,"[[0, 4980]]",1
TEST_19275,"[[200, 4990]]",1
TEST_19276,[],0
TEST_19277,"[[0, 4980]]",1
TEST_19278,"[[0, 4990]]",1
TEST_19279,"[[1220, 1930]]",1
TEST_19280,[],0
TEST_19281,"[[50, 4990]]",1
TEST_19282,"[[0, 4980]]",1
TEST_19283,"[[0, 4980]]",1
TEST_19284,"[[430, 1960], [2270, 4980]]",2
TEST_19285,"[[0, 4980]]",1
TEST_19286,[],0
TEST_19287,"[[0, 4980]]",1
TEST_19288,"[[660, 4300]]",1
TEST_19289,"[[310, 5000]]",1
TEST_19290,"[[550, 1120], [2350, 2950], [3440, 4980]]",3
TEST_19291,"[[260, 3210]]",1
TEST_19292,"[[0, 4980]]",1
TEST_19293,"[[0, 1710]]",1
TEST_19294,"[[0, 5000]]",1
TEST_19295,"[[1930, 3070], [3750, 4980]]",2
TEST_19296,"[[360, 2510], [3340, 4980]]",2
TEST_19297,"[[0, 4980]]",1
TEST_19298,"[[0, 4980]]",1
TEST_19299,"[[0, 5000]]",1
TEST_19300,[],0
TEST_19301,"[[290, 4980]]",1
TEST_19302,"[[1990, 2610], [4550, 4980]]",2
TEST_19303,"[[0, 4980]]",1
TEST_19304,"[[430, 1140], [1800, 2470], [3050, 3750]]",3
TEST_19305,"[[0, 4980]]",1
TEST_19306,"[[0, 4980]]",1
TEST_19307,"[[40, 5010]]",1
TEST_19308,"[[0, 4980]]",1
TEST_19309,"[[940, 1980], [3080, 3670]]",2
TEST_19310,"[[0, 5000]]",1
TEST_19311,"[[0, 590], [880, 2880]]",2
TEST_19312,[],0
TEST_19313,[],0
TEST_19314,"[[860, 2910]]",1
TEST_19315,"[[0, 4990]]",1
TEST_19316,"[[1780, 4990]]",1
TEST_19317,"[[340, 3460]]",1
TEST_19318,"[[640, 4980]]",1
TEST_19319,"[[1430, 4980]]",1
TEST_19320,[],0
TEST_19321,"[[0, 4980]]",1
TEST_19322,"[[590, 2000]]",1
TEST_19323,"[[150, 4980]]",1
TEST_19324,"[[0, 4980]]",1
TEST_19325,"[[0, 4410]]",1
TEST_19326,[],0
TEST_19327,"[[1540, 3340]]",1
TEST_19328,"[[0, 4980]]",1
TEST_19329,"[[0, 4980]]",1
TEST_19330,"[[0, 4980]]",1
TEST_19331,[],0
TEST_19332,"[[1420, 5010]]",1
TEST_19333,"[[0, 4980]]",1
TEST_19334,"[[0, 5000]]",1
TEST_19335,"[[3750, 4980]]",1
TEST_19336,"[[1130, 1690], [1970, 3830]]",2
TEST_19337,"[[0, 4980]]",1
TEST_19338,"[[0, 4980]]",1
TEST_19339,[],0
TEST_19340,"[[0, 4980]]",1
TEST_19341,"[[60, 4150]]",1
TEST_19342,"[[0, 5000]]",1
TEST_19343,"[[1140, 2830]]",1
TEST_19344,"[[0, 3590]]",1
TEST_19345,"[[0, 4980]]",1
TEST_19346,"[[0, 4990]]",1
TEST_19347,[],0
TEST_19348,"[[0, 4980]]",1
TEST_19349,"[[0, 2530], [3570, 4980]]",2
TEST_19350,"[[0, 3210], [3490, 4980]]",2
TEST_19351,"[[0, 4000]]",1
TEST_19352,"[[0, 4980]]",1
TEST_19353,"[[930, 4160]]",1
TEST_19354,"[[0, 5010]]",1
TEST_19355,"[[0, 4980]]",1
TEST_19356,"[[320, 4980]]",1
TEST_19357,"[[0, 1460]]",1
TEST_19358,"[[0, 750], [1040, 1730], [2350, 4980]]",3
TEST_19359,"[[1070, 2910]]",1
TEST_19360,"[[0, 4980]]",1
TEST_19361,"[[0, 4990]]",1
TEST_19362,"[[0, 5010]]",1
TEST_19363,"[[1880, 3290]]",1
TEST_19364,"[[0, 5010]]",1
TEST_19365,"[[0, 4980]]",1
TEST_19366,[],0
TEST_19367,"[[0, 4980]]",1
TEST_19368,"[[0, 4980]]",1
TEST_19369,"[[0, 4980]]",1
TEST_19370,"[[190, 4990]]",1
TEST_19371,"[[0, 3480], [3930, 4980]]",2
TEST_19372,"[[0, 5010]]",1
TEST_19373,"[[0, 4980]]",1
TEST_19374,"[[0, 4980]]",1
TEST_19375,"[[0, 4980]]",1
TEST_19376,"[[0, 5010]]",1
TEST_19377,"[[0, 4980]]",1
TEST_19378,"[[0, 4980]]",1
TEST_19379,"[[0, 4980]]",1
TEST_19380,[],0
TEST_19381,"[[0, 750]]",1
TEST_19382,[],0
TEST_19383,[],0
TEST_19384,"[[0, 4980]]",1
TEST_19385,"[[0, 5010]]",1
TEST_19386,"[[0, 5010]]",1
TEST_19387,"[[280, 2100], [2710, 3390]]",2
TEST_19388,"[[0, 2510], [2790, 4980]]",2
TEST_19389,[],0
TEST_19390,"[[0, 3180], [3500, 4980]]",2
TEST_19391,"[[0, 3110], [3640, 4980]]",2
TEST_19392,"[[1930, 2910]]",1
TEST_19393,"[[0, 4980]]",1
TEST_19394,"[[0, 4990]]",1
TEST_19395,"[[0, 4980]]",1
TEST_19396,"[[150, 4980]]",1
TEST_19397,"[[1730, 3940]]",1
TEST_19398,[],0
TEST_19399,"[[0, 4990]]",1
TEST_19400,"[[0, 1240], [1640, 2280]]",2
TEST_19401,"[[2740, 5010]]",1
TEST_19402,"[[0, 4980]]",1
TEST_19403,"[[0, 4980]]",1
TEST_19404,[],0
TEST_19405,[],0
TEST_19406,"[[0, 5010]]",1
TEST_19407,"[[0, 4980]]",1
TEST_19408,"[[0, 3180]]",1
TEST_19409,"[[170, 810], [1670, 2330], [3400, 4190]]",3
TEST_19410,"[[430, 3880], [4300, 4990]]",2
TEST_19411,"[[0, 4990]]",1
TEST_19412,"[[0, 5010]]",1
TEST_19413,"[[1640, 3080]]",1
TEST_19414,"[[0, 5000]]",1
TEST_19415,"[[0, 4980]]",1
TEST_19416,"[[0, 4990]]",1
TEST_19417,[],0
TEST_19418,"[[0, 5010]]",1
TEST_19419,"[[0, 5010]]",1
TEST_19420,"[[1290, 4080]]",1
TEST_19421,"[[580, 2850]]",1
TEST_19422,"[[0, 380], [670, 3680]]",2
TEST_19423,"[[790, 3420]]",1
TEST_19424,"[[0, 590], [3120, 3690]]",2
TEST_19425,"[[610, 3420]]",1
TEST_19426,"[[0, 4990]]",1
TEST_19427,"[[0, 4980]]",1
TEST_19428,"[[0, 4980]]",1
TEST_19429,"[[1920, 3210]]",1
TEST_19430,[],0
